Numéro;genus;sp;LIB_PAYS;N_ESSEM;N_CTFT;ORIGINE;CRS;DURETE;D12;NE_D12;CV_D12;HYGRO;SATUR;RB;Champ1;RV;RT;RR;FEND;TRACTION;CIS;C12;NE_C12;CV_C12;C_T_HUMID;C_REPERE;F12;NE_F12;CV_F12;E;W
1047;Lovoa;trichilioides;Congo;0428;04774;;C;2.7;0.57;22;6;0.0031;27;11;;0.41;;;12.8;2.1;;57.8;22;5;41;*;91.1;18;5;8829;17
1601;Lovoa;trichilioides;Cote d'Ivoire;0931;10260;;C;1.5;0.45;10;9;0.003;32;8.8;;0.28;5.4;2.7;18.4;2;6,1;38.6;10;8;42;*;63.9;9;14;8142;9
1281;Lovoa;trichilioides;Cote d'Ivoire;0618;06767;;S;1.6;0.46;8;4;0.0035;36;6.8;;0.19;5.7;3.3;10.2;1.9;6,9;46.6;8;2;30;*;76.8;7;8;7259;11
122;Lovoa;trichilioides;Cote d'Ivoire;0042;02140;;C;2;0.5;10;8;0.0023;23;11.2;;0.49;;;11.4;1.8;;44.1;20;12;40;*;82.1;9;;;24
3087;Lovoa;trichilioides;Cote d'Ivoire;2349;20989;;C;2.1;0.52;10;4;0.0028;27;11;;0.41;5.6;3.9;11.1;2.2;5,5;50.6;10;6;52;*;91.4;9;4;9221;27
98;Lovoa;trichilioides;Gabon;0034;02919;;C;3;0.53;10;5;0.0024;23;11;;0.48;;;10.2;1.6;;47.9;20;7;10;*;86.9;10;;;19
261;Lovoa;trichilioides;Gabon;0089;02919;;C;2.5;0.53;10;10;0.0032;21;7.8;;0.37;;;9.3;1.6;;44;20;14;20;*;80.2;9;;;22
2246;Ludia;sp;Madagascar;1532;16914;;C;7.1;0.95;10;4;0.0035;31;16.4;;0.53;12.2;4.7;29.3;4.7;13,6;87;10;9;74;*;178.7;10;9;17952;44
2273;Ludia;sp;Madagascar;1559;16913;;C;8.2;0.96;10;2;0.0032;32;17.3;;0.54;11.8;5.7;18.9;3;12,4;86.4;10;4;86;*;171.9;9;5;18050;55
905;Mabea;speciosa;Guyane Francaise;0341G;;G;S;;0.77;5;;0.0039;36;14.8;;0.41;;;;;;;;;;;;;;;
1225;Macadamia;leptophylla;Nouvelle Caledonie;0562;06129;;C;2.3;0.61;12;3;0.004;46;13.8;;0.3;8.6;2.6;13.3;2.5;6,9;52.2;15;4;33;*;93.4;15;7;11576;14
2439;Macarisia;pyramidata;Madagascar;1725;16900;;C;5.2;0.79;10;4;0.0036;28;13.1;;0.47;9.7;4.3;25.2;3.5;11,2;63.4;10;9;74;*;133.3;10;10;13145;24
2307;Maclura;tinctoria;Paraguay;1593;16300;;C;12.2;0.88;9;3;0.004;18;8.6;;0.48;6.1;3.3;22;3.2;7,2;90.7;10;5;56;*;167.8;6;15;17658;45
917;Macrolobium;bifolium;Guyane Francaise;0347G;;G;C;;0.67;10;;0.004;35;12;;0.34;;;;;;;;;;;;;;;
521;Macrolobium;bifolium;Guyane Francaise;0176G;;G;S;;0.75;8;;0.0043;28;10.6;;0.38;;;;;;;;;;;;;;;
3728;Maesopsis;eminii;Burundi;2982;29401;;C;2;0.45;10;12;0.0027;26;9.2;;0.35;5.2;2.9;12.9;2;4,6;36.2;10;9;24;;70.5;7;9;7358;30
3702;Maesopsis;eminii;Burundi;2956;29400;;C;2.2;0.56;10;6;0.0033;25;9.3;;0.37;5.3;3.7;16.7;3.4;6,2;42.3;10;9;22;;90.1;10;5;10006;32
3701;Maesopsis;eminii;Burundi;2955;29402;;C;2.6;0.56;10;4;0.0035;25;8.3;;0.33;4.2;2.3;13.7;2.4;4,6;42.6;9;9;14;;90.5;10;7;9320;30
1139;Mammea;africana;Congo;0479;05288;;C;5.4;0.73;15;3;0.0048;39;11.9;;0.31;;;27.3;3;9,5;62.4;15;4;47;*;114.7;15;7;10301;22
1506;Mammea;africana;Congo;0837;09882;;S;7.5;0.86;9;2;0.0056;45;13.3;;0.3;10.4;6.6;17.8;3.1;10,1;77.3;9;2;47;*;160.5;9;7;14421;29
328;Mammea;africana;Cote d'Ivoire;0112;03144;;C;3.1;0.69;10;3;0.0033;28;12.7;;0.45;;;20.3;3.8;;56.4;20;6;20;*;110.2;9;10;;23
1143;Mammea;africana;Cote d'Ivoire;0481;04251;;C;5.6;0.74;13;2;0.0043;41;14.6;;0.36;9.1;5.7;22.1;1.9;9,3;71.4;13;4;45;*;135.6;13;4;14126;32
1044;Mammea;africana;Cote d'Ivoire;0425;04251;;C;4.2;0.76;23;4;0.0039;33;14.2;;0.43;;;29.9;4.3;;76.7;25;6;48;*;143.7;17;6;11380;36
1716;Mammea;africana;Cote d'Ivoire;1046;10763;;C;5.2;0.8;8;2;0.0051;51;15.1;;0.3;9.3;6.4;18.2;3;13,0;68.7;10;6;72;*;136.2;9;11;14617;22
223;Mammea;africana;Gabon;0076;00730;;C;3.9;0.67;10;4;0.0029;27;13.6;;0.5;;;15.1;2.6;;47.6;20;7;20;*;92.1;10;;;15
3297;Mammea;africana;Gabon;2559;25828;;S;5.7;0.74;9;5;0.0028;29;15.3;;0.53;9.2;5.3;19.5;3;6,3;64.8;8;12;84;*;133.6;5;7;12753;24
1014;Mammea;africana;Gabon;0399;04937;;C;6.2;0.78;16;4;;;7.1;;;;;24.5;4.1;;60.8;22;15;41;*;126.4;12;;;20
545;Mammea;americana;Guadeloupe;0183;00722;;C;7.1;0.82;10;4;0.004;29;12.9;;0.44;;;19.4;2.8;;65.5;20;7;40;*;109.4;10;;;24
2408;Mammea;bongo;Madagascar;1694;16874;;S;5.9;0.93;7;9;0.0043;33;15;;0.45;10.5;5.5;31.9;4;;72.6;7;13;62;*;143.6;7;19;11085;20
2413;Mammea;bongo;Madagascar;1699;16875;;S;10.6;1.02;9;5;0.0045;34;15.6;;0.46;11.3;5.7;32.8;4.5;;84;8;13;67;*;184.7;9;13;15696;37
1915;Mammea;sp;Madagascar;1222;15376;;C;10.6;1.06;6;9;0.0035;38;20.6;;0.54;13;8.8;32.8;5.2;12,8;103;10;11;67;*;212.2;10;10;20601;50
520;Mangifera;indica;Guadeloupe;0176;02265;;C;2.8;0.63;10;3;0.0039;23;8.2;;0.36;;;13.5;2;;41.7;20;6;20;*;74.4;8;8;;24
3833;Mangifera;indica;Mayotte;3087;30410;;C;2.9;0.62;10;2;0.0036;23;8.9;;0.39;6;3.3;12.9;2.2;3,8;38.7;10;5;11;;57.6;6;8;5690;22
3834;Mangifera;indica;Mayotte;3088;30411;;C;2.5;0.63;10;4;0.0036;25;9.6;;0.38;5.7;3.4;13.1;1.9;3,6;39.2;10;11;9;;69.2;9;7;6965;29
3836;Mangifera;indica;Mayotte;3090;30409;;S;2.6;0.64;9;3;0.0037;26;9.7;;0.37;7;3.8;13.7;2.2;3,9;38.4;9;7;11;;71.1;8;8;6867;25
3835;Mangifera;indica;Mayotte;3089;30412;;C;2.7;0.66;10;5;0.0038;24;9.3;;0.39;5.9;2.3;13.2;2.1;3,8;38.6;10;11;6;;66.6;7;6;5788;27
3595;Mangifera;sp;Asie;2845;28822;;S;6.6;0.76;7;1;0.0036;26;12;;0.46;6;6.1;11;1.9;;72.4;7;6;31;;151.1;7;6;15402;35
3941;Mangifera;sp;Asie;3185C;28822;C;S;6.1;0.76;10;1;0.0034;25;12.2;;0.49;6.2;6;;;;70.3;9;4;45;;150;10;10;18541;
2692;Manilkara;bidentata;Bresil Amazonie;1966;19462;;S;14;1.04;7;3;0.003;26;15.3;;0.59;8.8;6.2;15.9;2.9;10,5;88.3;7;8;82;*;194.3;7;8;20699;37
2705;Manilkara;bidentata;Bresil Amazonie;1978;19464;;S;18.1;1.05;8;3;0.0028;25;15.8;;0.63;10.5;6.9;19.8;3;13,0;78.6;8;4;99;*;178.5;8;10;18933;34
2684;Manilkara;bidentata;Bresil Amazonie;1958;19461;;C;8.8;1.07;10;4;0.0029;24;14.7;;0.61;8.1;5.6;18;2.8;14,3;82;10;6;77;*;180.4;8;8;16187;34
2688;Manilkara;bidentata;Bresil Amazonie;1962;19463;;S;10.6;1.08;9;4;0.0026;25;16;;0.64;9.7;7.4;15.2;2.6;10,4;83.4;9;9;101;*;202.2;9;6;18835;54
2706;Manilkara;bidentata;Bresil Amazonie;1979;19465;;S;15.9;1.16;8;1;0.0024;24;15.8;;0.66;9.8;7.5;17.2;2.6;12,0;92.8;9;7;85;*;222.1;9;9;19522;60
621;Manilkara;bidentata;Bresil n.p.;0204V;;V;C;9.7;1.07;10;3;0.0019;28;18.6;;0.66;10.8;8.5;;;;82.6;10;5;58;*;189.8;10;5;19522;
493;Manilkara;bidentata;Guadeloupe;0167;02418;;C;9.9;1;10;4;0.0041;25;12.8;;0.51;;;25.6;3.4;;83.1;20;3;40;*;148.5;10;;;70
129;Manilkara;bidentata;Guyane Francaise;0044G;;G;S;;1.05;5;;0.0032;30;17.2;;0.57;;;;;;;;;;;;;;;
243;Manilkara;bidentata;Guyane Francaise;0083;02461;;C;16.6;1.07;10;4;0.0053;25;11.3;;0.45;;;27.9;3.8;;92;20;11;20;*;171.1;10;;;40
1079;Manilkara;bidentata;Guyane Francaise;0447G;;G;C;;1.08;11;;0.002;29;18.8;;0.65;;;;;;;;;;;;;;;
823;Manilkara;bidentata;Guyane Francaise;0292G;;G;S;;1.08;6;;0.003;29;17;;0.59;;;;;;;;;;;;;;;
1828;Manilkara;bidentata;Guyane Francaise;1154G;;G;S;;1.08;5;;0.0024;27;17.2;;0.64;;;;;;;;;;;;;;;
1124;Manilkara;bidentata;Guyane Francaise;0471G;;G;S;;1.08;6;;0.0032;27;15.9;;0.59;;;;;;;;;;;;;;;
2589;Manilkara;bidentata;Guyane Francaise;1874;18144;;C;11.6;1.09;10;2;0.0022;24;16;;0.67;9.7;6.1;26.1;4;9,9;90.5;10;7;59;*;197.3;10;10;20503;55
2597;Manilkara;bidentata;Guyane Francaise;1881;18157;;C;16.4;1.11;10;4;0.0025;24;15.6;;0.65;10.1;6.5;23.6;4.2;9,0;97.8;10;8;106;*;210.8;10;8;20503;50
244;Manilkara;bidentata;Guyane Francaise;0083G;;G;S;;1.12;9;;0.0028;29;18.1;;0.62;;;;;;;;;;;;;;;
1120;Manilkara;bidentata;Guyane Francaise;0469G;;G;S;;1.12;6;;0.0022;28;18;;0.64;;;;;;;;;;;;;;;
2594;Manilkara;bidentata;Guyane Francaise;1878;18156;;C;13.8;1.12;10;4;0.0024;25;16.2;;0.65;10.3;6.9;25.3;4.3;6,9;94.9;9;8;83;*;201.5;10;5;19424;50
1122;Manilkara;bidentata;Guyane Francaise;0470G;;G;S;;1.13;6;;0.0021;28;18.4;;0.66;;;;;;;;;;;;;;;
1954;Manilkara;bidentata;Guyane Francaise;1245G;;G;S;;1.19;5;;0.0029;34;20.6;;0.61;;;;;;;;;;;;;;;
1487;Manilkara;dissecta;Nouvelle Caledonie;0818;06162;;C;15.2;1.14;12;2;0.0033;20;12.3;;0.62;8.3;5.4;17.7;3.2;;78.8;12;5;43;*;156.6;12;8;13145;39
3345;Manilkara;huberi;Bresil Amazonie;2607;26439;;C;10.7;1.07;10;2;0.0027;24;15;;0.63;7.8;6.7;22.1;3.5;11,5;90.4;9;4;60;*;161.8;10;10;17560;48
240;Manilkara;huberi;Bresil n.p.;0081V;;V;S;11.1;0.93;10;1;0.0029;29;17.9;;0.62;9.7;8.3;;;;92.1;8;2;36;*;164.6;9;4;17756;
309;Manilkara;huberi;Bresil n.p.;0105V;;V;S;9.9;1.08;10;1;0.0037;26;14.5;;0.56;8.1;6.4;;;;75.4;10;3;30;*;158.2;9;3;16579;
480;Manilkara;huberi;Bresil n.p.;0162V;;V;C;10;1.11;10;1;0.0018;25;17.2;;0.69;9.8;7.9;;;;100;10;6;43;*;222.6;10;2;25702;
375;Manilkara;huberi;Bresil n.p.;0127V;;V;C;13.1;1.12;10;;0.0027;30;18.3;;0.61;10.5;7.5;;;;87.6;10;2;42;*;200.2;10;8;21386;
3653;Manilkara;huberi;Bresil n.p.;2907;29508;;C;14.3;1.12;10;2;0.0034;26;14.5;;0.56;9;6.8;32.1;4.4;10,8;91.3;10;4;38;;181.3;10;8;14715;40
177;Manilkara;huberi;Bresil n.p.;0060V;;V;C;11.9;1.12;10;9;0.0033;26;15.3;;0.59;8.7;6.5;;;;79.3;9;11;31;*;166.8;8;6;19718;
3652;Manilkara;huberi;Bresil n.p.;2906;29507;;C;12.9;1.13;10;2;0.0021;22;15.3;;0.7;8.9;7.7;28.8;4.2;10,2;90.3;8;5;50;;181.9;10;7;18639;50
139;Manilkara;huberi;Bresil n.p.;0047V;;V;C;10.2;1.16;10;1;0.0028;29;18;;0.62;9.5;8.3;;;;90.3;10;2;45;*;199.6;10;5;22465;
372;Manilkara;huberi;Bresil n.p.;0126V;;V;C;15.3;1.16;10;1;0.0028;30;18.4;;0.61;9.7;8.3;;;;90.3;10;3;40;*;209.9;10;5;23740;
3795;Manilkara;huberi;Bresil n.p.;3049;29509;;S;19.6;1.16;7;1;0.0021;23;16;;0.7;9.3;6.8;20.7;3.6;13,7;107;6;3;50;;213.3;6;4;21386;39
2541;Manilkara;mabokeensis;Centre Afrique;1826;18127;;C;11;0.93;10;3;0.0026;25;15.1;;0.6;8.9;5.7;26.7;3.1;8,9;82.7;10;10;74;*;171;9;8;15107;42
2537;Manilkara;mabokeensis;Centre Afrique;1822;18023;;C;11.5;0.98;10;2;0.0027;24;15;;0.63;9.8;5.6;27.1;3.7;11,4;81.4;10;6;47;*;173.5;8;4;13734;36
1544;Manilkara;obovata;Cote d'Ivoire;0871;09937;;C;7.5;1.02;11;3;0.0041;30;14.8;;0.49;10.2;8.3;23.2;3.6;;89.2;11;7;35;*;181.7;11;6;17560;48
1952;Manilkara;obovata;Cote d'Ivoire;1244;15403;;C;10.1;1.08;10;2;0.002;26;17.3;;0.67;11.3;7;28.4;4.4;11,5;91.7;8;4;73;*;194.1;9;5;20993;49
1641;Mansonia;altissima;Centre Afrique;0971;10286;;C;2.8;0.64;10;2;0.0038;31;10.9;;0.35;7.2;4.4;16.7;2.7;8,4;60.1;10;3;40;*;125;10;5;12164;34
1592;Mansonia;altissima;Cote d'Ivoire;0922;10231;;C;3.3;0.59;11;3;0.0038;32;9.7;;0.3;7.2;3.9;12.9;1.8;8,0;54.3;12;3;51;*;105.3;12;4;9320;19
1594;Mansonia;altissima;Cote d'Ivoire;0924;10235;;C;3.6;0.61;9;4;0.0031;23;10.1;;0.44;7.2;4.4;21.4;2.2;9,2;52.1;10;10;39;*;101.1;9;4;10006;17
1593;Mansonia;altissima;Cote d'Ivoire;0923;10233;;C;3.3;0.63;12;2;0.0041;33;10.2;;0.31;7.7;4.6;21.8;2.3;;62.5;12;7;57;*;114.7;12;7;10104;27
1595;Mansonia;altissima;Cote d'Ivoire;0925;10238;;C;2.6;0.64;9;5;0.0037;27;9.9;;0.37;7.7;4.7;20;2.2;9,6;57.9;10;10;52;*;112.9;10;11;11085;25
1596;Mansonia;altissima;Cote d'Ivoire;0926;10237;;S;4.8;0.65;6;4;0.004;31;10.4;;0.34;6.8;4.2;18.4;2.7;7,3;44.6;7;13;43;*;127.8;7;9;10301;30
1600;Mansonia;altissima;Cote d'Ivoire;0930;10239;;C;3.3;0.65;9;3;0.0038;28;10.2;;0.36;7.4;4.7;20.3;2.5;7,4;59;10;10;29;*;107.5;10;9;10497;24
1603;Mansonia;altissima;Cote d'Ivoire;0933;10232;;C;3.2;0.65;10;3;0.0033;25;11;;0.44;7.9;4.7;21.6;2.5;7,3;66.1;10;7;44;*;133;9;5;12066;31
1614;Mansonia;altissima;Cote d'Ivoire;0944;10236;;C;2.8;0.65;10;3;0.0032;23;10.7;;0.47;6.6;5.1;15.4;2.4;6,5;62.9;10;5;47;*;127.2;10;5;12753;38
1607;Mansonia;altissima;Cote d'Ivoire;0937;10234;;C;2.9;0.66;10;4;0.0037;26;10.2;;0.39;7.9;4.7;15;2.3;7,7;56.9;10;12;41;*;128;7;7;11772;34
1591;Mansonia;altissima;Cote d'Ivoire;0921;10230;;S;4.7;0.67;8;2;0.0037;26;10.2;;0.39;7.1;4.1;14;2.2;;62.4;8;10;45;*;124.6;8;8;10791;34
637;Mansonia;altissima;Cote d'Ivoire;0210;00823;;C;3.7;0.67;10;2;0.0033;23;10.5;;0.46;;;9.4;1.6;;58.8;20;7;20;*;123.7;10;;;36
871;Mansonia;altissima;Cote d'Ivoire;0318;00824;;C;4.2;0.67;15;;0.0034;29;12.7;;0.44;;;16.3;3;;64.5;15;3;15;*;134.2;15;;;32
1467;Mansonia;altissima;Cote d'Ivoire;0798;08620;;C;5.6;0.7;12;2;0.0042;30;10.2;;0.34;7.7;5.1;16.2;2.6;9,4;68.6;12;3;37;*;140.6;11;7;11478;38
1462;Mansonia;altissima;Cote d'Ivoire;0794;08620;;C;5.4;0.7;17;4;0.0041;25;10.5;;0.42;7.4;4.7;22.6;3.1;7,8;66.7;19;10;33;*;125.2;13;8;11772;33
1512;Mansonia;altissima;Cote d'Ivoire;0843;09939;;C;4.9;0.72;10;3;0.0041;25;9.5;;0.38;6.6;4.1;15.3;2.4;;53.6;10;7;62;*;118.7;6;9;11576;36
1590;Mansonia;sp;Cameroun;0920;09950;;C;4.3;0.64;10;4;0.0036;29;10.8;;0.37;7.6;4.9;12.3;2;8,9;61.9;10;7;47;*;122.4;10;7;9810;22
1527;Mansonia;sp;Cameroun;0855;09949;;C;3.6;0.65;10;2;0.0035;29;11.4;;0.39;8.9;5.5;13.6;2.6;;58.8;10;4;45;*;130.3;10;4;10301;32
3840;Maquira;coriacea;Bresil Amazonie;3094;30261;;S;1.4;0.49;9;7;0.0026;29;11.6;;0.4;8.8;6.3;9.7;1.4;3,4;40.9;8;8;19;;64.7;9;6;7161;9
3828;Maquira;coriacea;Bresil Amazonie;3082;30262;;S;1.6;0.5;8;5;0.0028;29;11;;0.38;6.8;3.8;9.8;1.6;3,2;41.8;8;10;20;;73.9;7;6;8044;15
3863;Maquira;coriacea;Bresil Amazonie;3117;30259;;C;1.4;0.51;10;5;0.0027;26;10.9;;0.42;7.1;3.5;10.6;1.8;4,8;42.5;10;3;29;;71.9;10;3;8927;13
3829;Maquira;coriacea;Bresil Amazonie;3083;30260;;S;1.6;0.52;10;5;0.0027;28;11.3;;0.4;7.3;3;10.4;1.7;3,2;41.6;10;9;18;;85.9;9;4;8633;17
495;Maquira;coriacea;Bresil n.p.;0167V;;V;S;1.3;0.41;10;6;0.0025;26;9.1;;0.35;6;3;;;;34.3;6;14;6;*;54.4;10;21;7259;
563;Maquira;coriacea;Bresil n.p.;0187V;;V;C;0.8;0.44;10;9;0.0025;24;9.5;;0.4;6.2;3.2;;;;32.2;10;9;;*;52.2;10;20;8240;
525;Maquira;coriacea;Bresil n.p.;0177V;;V;C;1.3;0.44;10;2;0.0022;22;10;;0.45;6.5;3.5;;;;38;9;7;14;*;48.3;10;22;7358;
456;Maquira;coriacea;Bresil n.p.;0154V;;V;C;1.3;0.52;10;2;0.0023;23;11.3;;0.49;7.2;3.9;;;;38.4;10;11;9;*;62.4;10;12;9320;
742;Maranthes;glabra;Cote d'Ivoire;0251;01072;;C;9;0.98;10;2;0.004;36;14.8;;0.41;;;17.8;3.1;;94.1;20;8;45;*;172.2;10;;;29
1552;Maranthes;glabra;Cote d'Ivoire;0879;09935;;C;13.7;1.06;7;3;0.0072;71;15.8;;0.22;11.5;6.4;22.7;3.6;10,5;101;10;4;22;*;150.4;4;30;17854;21
1040;Maranthes;robusta;Cote d'Ivoire;0421;01074;;C;6.2;1.01;10;2;0.0018;27;18.4;;0.68;;;30.4;4.7;;91.8;11;7;40;*;191.3;7;7;21484;59
598;Margaritaria;nobilis;Guadeloupe;0197;06427;;C;7.5;0.86;10;2;0.0027;26;14.9;;0.57;;;9.7;2.4;;81.1;10;5;40;*;163.3;10;;;49
793;Markhamia;tomentosa;Cameroun;0277;02717;;C;2.7;0.54;10;7;0.0031;27;10.5;;0.39;;;16.5;2.8;;50.5;20;6;40;*;91.8;10;;;20
669;Martiodendron;sp;Bresil n.p.;0220V;;V;C;15.1;1.04;10;1;0.0033;22;12.9;;0.59;7.2;5.7;;;;87.1;10;14;54;*;188.5;9;15;22465;
1916;Mauloutchia;sp;Madagascar;1223;15375;;C;3.6;0.7;8;4;0.0025;35;18.2;;0.52;10.4;5.4;15.1;3.2;7,3;66.4;10;8;86;*;140.9;8;6;20699;25
3935;Melaleuca;dealbata;Australie;3182B;31555;B;S;3.8;0.74;5;3;0.0035;;7.1;;;8;5.3;;;;47.7;5;6;;;95;5;10;9123;
3933;Melaleuca;dealbata;Australie;3182;31555;;S;3.4;0.75;5;3;0.0034;;7.1;;;7.9;5.1;;;;46.7;5;7;;;96.7;5;6;9614;
3934;Melaleuca;dealbata;Australie;3182A;31555;A;S;4.4;0.76;5;4;0.0034;;7.1;;;7.6;5.3;;;;48.8;5;8;;;98.3;5;8;9516;
1230;Melaleuca;leucadendron;Nouvelle Caledonie;0567;06164;;C;5.4;0.79;8;2;0.0035;34;15.5;;0.46;10.1;5.3;17.8;3.6;7,7;72.3;12;8;67;*;127.3;12;8;12949;27
1844;Melia;azedarach;Nouvelle Caledonie;1169;06146;;C;4.1;0.63;9;6;0.0036;35;11.5;;0.33;8.7;6.5;27.7;3.6;11,3;54.7;10;8;65;*;107.6;9;13;8829;37
799;Mesua;ferrea;Indochine n.p.;0280;;;C;13.3;1.07;10;2;0.003;30;17.6;;0.59;;;25.5;3.8;;96.8;20;7;40;*;157.5;8;14;20111;67
3916;Mezilaurus;itauba;Bresil Amazonie;3170;30275;;C;2.5;0.63;10;7;0.0032;26;11.6;;0.45;7.1;3.4;14.1;2.6;4,5;54.2;10;2;29;;100.4;7;5;10791;21
3917;Mezilaurus;itauba;Bresil Amazonie;3171;30276;;C;2.8;0.66;10;4;0.0038;25;10.1;;0.4;6.1;3.3;15.5;2.4;5,4;60;9;6;26;;105;10;7;10791;25
427;Mezilaurus;itauba;Bresil n.p.;0144V;;V;C;10.3;0.8;10;3;0.0031;25;13.2;;0.53;9.7;3.4;;;;56.9;10;18;40;*;112;10;8;16775;
251;Mezilaurus;itauba;Bresil n.p.;0085V;;V;S;5.5;0.81;10;1;0.004;26;11.6;;0.45;8.4;2.5;;;;49.3;10;7;33;*;102.1;7;13;9908;
3753;Mezilaurus;itauba;Bresil n.p.;3007;29495;;C;5.7;0.83;10;6;0.0043;23;10;;0.43;6.8;2.3;20.7;3;7,7;55.3;7;11;46;;105.7;7;12;9908;19
225;Mezilaurus;itauba;Bresil n.p.;0076V;;V;C;4.1;0.88;10;1;0.0033;32;16.3;;0.51;11.6;4.9;;;;71.2;10;4;43;*;131.5;10;3;20405;
148;Mezilaurus;itauba;Bresil n.p.;0050V;;V;C;3.6;0.88;10;1;0.0031;29;15.9;;0.55;10.6;3.5;;;;64.8;10;7;42;*;143.6;10;5;20012;
192;Mezilaurus;itauba;Bresil n.p.;0065V;;V;C;5.4;0.93;10;;0.0023;26;16.4;;0.63;10.9;5.1;;;;76.3;10;2;38;*;148.9;10;3;20209;
3764;Mezilaurus;sp;Bresil n.p.;3018;29496;;S;24.7;1.31;9;1;0.0015;18;14;;0.78;9.2;5.5;25.1;3.9;10,9;136;9;3;63;;232.8;8;6;25408;34
260;Mezilaurus;sp;Bresil n.p.;0088V;;V;C;17.1;1.32;10;1;0.0022;21;14.9;;0.71;8.9;6.9;;;;117;10;16;32;*;211.8;10;13;25310;
1182;Microberlinia;bisulcata;Cameroun;0519;05497;;C;4.2;0.73;10;2;0.0033;27;12.8;;0.47;;;16.3;3.1;7,7;65.8;10;12;57;*;124.5;8;8;12066;22
967;Microberlinia;brazzavillensis;Gabon;0372;01122;;C;4.3;0.7;12;4;0.0031;31;12.6;;0.41;;;14.9;2.8;;51.1;15;16;21;*;82.5;7;11;;12
301;Microberlinia;brazzavillensis;Gabon;0103;02920;;C;6.1;0.85;20;6;0.0031;28;14.8;;0.53;;;22.7;4.3;;59;20;10;40;*;123;5;14;;67
1809;Microberlinia;brazzavillensis;Gabon;1136;14756;;C;5.5;0.89;7;1;0.0037;35;18.3;;0.52;14;8.8;25.6;3.3;14,4;73.6;10;9;73;*;157;6;9;16187;62
1901;Micropholis;guianensis;Guyane Francaise;1213G;;G;S;;0.72;7;;0.0033;31;14.2;;0.46;;;;;;;;;;;;;;;
947;Micropholis;guianensis;Guyane Francaise;0362G;;G;C;;0.77;10;;0.0031;32;15.6;;0.49;;;;;;;;;;;;;;;
1435;Micropholis;guianensis;Guyane Francaise;0768;07723;;C;6.4;0.86;10;5;0.0044;33;14.6;;0.44;9;6.1;22.6;3.2;10,2;80;10;7;41;*;177.7;10;7;16775;45
602;Micropholis;guianensis;Guyane Francaise;0198G;;G;S;;0.97;6;;0.0038;27;14;;0.52;;;;;;;;;;;;;;;
2295;Micropholis;melinoniana;Guyane Francaise;1581;16769;;C;3.4;0.6;9;3;0.0037;34;11.2;;0.33;6.4;3.4;17.2;2.4;5,6;39.6;10;13;86;*;87.8;5;6;10987;16
2213;Micropholis;melinoniana;Guyane Francaise;1499;16663;;C;3.3;0.67;9;2;0.0031;28;12.9;;0.46;8.8;5.3;17.7;2.7;8,1;59;10;7;83;*;122.6;10;7;14519;27
2243;Micropholis;melinoniana;Guyane Francaise;1529;16653;;C;4.5;0.68;9;5;0.0032;32;13.5;;0.42;7;4.8;18.3;2.8;;50.5;10;6;88;*;103.2;10;;14519;37
26;Micropholis;melinoniana;Guyane Francaise;0009G;;G;S;;0.68;8;;0.0033;28;12;;0.43;;;;;;;;;;;;;;;
757;Micropholis;sp;Guyane Francaise;0258G;;G;S;;0.86;6;;0.0029;31;16.7;;0.54;;;;;;;;;;;;;;;
3980;Micropholis;venulosa;Guyane Francaise;3224;30231;;C;3.7;0.71;10;5;0.0031;27;13.2;;0.49;8.2;4.6;15.2;2.7;6,2;65.1;10;8;34;;114.8;8;11;12949;22
1383;Milicia;excelsa;Benin;0719;06758;;C;4.8;0.71;12;5;0.0044;27;9.2;;0.34;5.7;3.1;13.3;2.3;7,6;42.4;12;9;64;*;100.7;8;11;10595;30
1695;Milicia;excelsa;Cameroun;1025;11300;;C;2.6;0.56;8;4;0.0033;23;8.8;;0.38;5.6;3.5;10.3;1.9;6,1;52.3;10;5;59;*;88.1;9;9;9418;17
1502;Milicia;excelsa;Cameroun;0833;09987;;C;3.7;0.63;13;3;0.0033;20;8.4;;0.42;4.4;3.4;15.3;2.4;5,9;47;14;10;50;*;73.9;14;17;9614;9
1377;Milicia;excelsa;Cameroun;0713;07381;;C;5.3;0.71;10;4;0.0033;19;9.1;;0.48;5.5;3.9;13.6;2.1;7,0;63.5;10;8;59;*;123.2;10;9;11968;19
1612;Milicia;excelsa;Centre Afrique;0942;10307;;C;4.8;0.69;10;5;0.0037;21;9;;0.43;4.7;3.8;18.1;2.7;8,1;54.6;10;5;51;*;105.1;10;10;8731;11
848;Milicia;excelsa;Congo;0305;;;C;3.6;0.66;10;;0.0037;23;9.3;;0.4;;;15.1;2.2;;50;20;;;;87.4;10;;;22
842;Milicia;excelsa;Congo;0302;;;C;3.7;0.67;10;2;0.0037;24;9.7;;0.4;;;14.3;2.1;;55;20;7;40;*;93.3;10;;;22
846;Milicia;excelsa;Congo;0304;;;C;3.8;0.69;10;2;0.0038;24;9.7;;0.4;;;15.9;2.2;;56.8;20;8;40;*;98.9;10;;;24
1585;Milicia;excelsa;Cote d'Ivoire;0913;10242;;C;3.2;0.55;9;3;0.004;34;7.8;;0.23;5.9;3.3;12.1;1.8;2,5;50.9;9;11;57;*;77.9;9;3;8339;14
